Tipo Titulo;Vencimento do Titulo;Mes Estoque;PU;Quantidade;Valor Estoque
Tesouro RendA+;15/12/2074;02/2024;424,856030;123369,42;52414242,00
Tesouro IPCA+ com Juros Semestrais;15/05/2055;03/2024;4922,818731;572032,25;2816011075,03
Tesouro IPCA+ com Juros Semestrais;15/08/2026;03/2024;4372,603822;373395,85;1632712120,82
Tesouro Prefixado com Juros Semestrais;01/01/2027;03/2024;994,582690;202345,04;201248874,19
Tesouro IPCA+ com Juros Semestrais;15/05/2035;08/2023;4376,306492;360239,71;1576519381,54
Tesouro IPCA+;15/05/2035;08/2023;2261,173515;6105236,98;13805000161,97
Tesouro Prefixado;01/01/2025;08/2023;879,299270;5061048,98;4450176673,54
Tesouro Selic;01/09/2024;08/2023;13721,040106;310197,10;4256226849,86
Tesouro Selic;01/03/2025;08/2023;13731,237038;931865,68;12795668539,65
Tesouro IPCA+;15/05/2045;11/2023;1399,717836;5071028,61;7098009192,28
Tesouro Prefixado com Juros Semestrais;01/01/2029;11/2023;1081,726549;515067,75;557162459,70
Tesouro Prefixado;01/01/2025;11/2023;900,025966;4871102,51;4384118742,04
Tesouro Prefixado com Juros Semestrais;01/01/2025;12/2023;1014,615790;117608,79;119327735,37
Tesouro RendA+;15/12/2079;02/2024;325,939969;99477,58;32423719,34
Tesouro RendA+;15/12/2084;02/2024;239,756982;883946,34;211932306,72
Tesouro Educa+;15/12/2030;02/2024;3377,738498;25583,87;86415622,62
Tesouro Educa+;15/12/2031;02/2024;3209,037937;4911,64;15761639,09
Tesouro Educa+;15/12/2032;02/2024;3046,838652;3638,37;11085526,34
Tesouro Educa+;15/12/2033;02/2024;2890,088762;4753,88;13739135,16
Tesouro Educa+;15/12/2034;02/2024;2730,730692;4127,60;11271364,00
Tesouro Educa+;15/12/2035;02/2024;2578,958719;3464,22;8934080,37
Tesouro Educa+;15/12/2036;02/2024;2439,130279;2711,82;6614482,27
Tesouro Educa+;15/12/2037;02/2024;2309,929337;2612,82;6035429,57
Tesouro Educa+;15/12/2038;02/2024;2177,742239;2724,62;5933520,05
Tesouro Educa+;15/12/2039;02/2024;2073,324205;5465,54;11331836,37
Tesouro Educa+;15/12/2040;02/2024;1958,992041;2989,34;5856093,26
Tesouro Educa+;15/12/2041;02/2024;1851,521583;2389,06;4423396,15
Tesouro Educa+;15/12/2042;02/2024;1751,799958;2541,19;4451656,53
Tesouro Educa+;15/12/2043;02/2024;1657,950254;2526,41;4188662,10
Tesouro Educa+;15/12/2044;02/2024;1552,843537;4658,81;7234402,99
Tesouro Educa+;15/12/2045;02/2024;1470,982004;7180,67;10562636,34
Tesouro Prefixado com Juros Semestrais;01/01/2035;02/2024;970,603432;31514,49;30588072,15
Tesouro Prefixado;01/01/2027;02/2024;762,799917;115759,57;88301390,38
Tesouro Prefixado;01/01/2031;02/2024;498,839527;187991,37;93777526,09
Tesouro Educa+;15/12/2046;02/2024;1382,787632;505,76;699358,67
Tesouro Selic;01/03/2025;04/2024;14767,632664;770786,24;11382688054,78
Tesouro Selic;01/03/2026;04/2024;14754,509941;699070,61;10314444264,70
Tesouro Prefixado com Juros Semestrais;01/01/2031;04/2024;1092,792072;985587,36;1077042053,27
Tesouro IPCA+;15/08/2026;04/2024;3857,892641;3456422,78;13334508007,14
Tesouro Prefixado;01/01/2026;04/2024;866,766544;4802960,27;4163045274,19
Tesouro Selic;01/03/2027;04/2024;14690,501144;766129,77;11254830262,63
Tesouro Prefixado;01/07/2024;04/2024;984,523228;2188522,47;2154651206,71
Tesouro IPCA+ com Juros Semestrais;15/08/2032;04/2024;4383,577534;413197,54;1811283453,44
Tesouro Prefixado com Juros Semestrais;01/01/2033;04/2024;925,688379;1569113,72;1452510335,93
Tesouro IPCA+ com Juros Semestrais;15/05/2055;06/2023;4758,216845;544175,96;2589307219,51
Tesouro IPCA+ com Juros Semestrais;15/05/2045;07/2023;4045,571949;30922,27;125098268,11
Tesouro Selic;01/03/2026;08/2023;13712,056127;640789,17;8786537064,61
Tesouro Prefixado com Juros Semestrais;01/01/2031;08/2023;1080,839187;1073891,86;1160704404,88
Tesouro IPCA+;15/08/2026;08/2023;3637,031404;3783647,61;13761245179,23
Tesouro Prefixado;01/01/2026;08/2023;821,857399;4760840,58;3912732056,13
Tesouro Prefixado com Juros Semestrais;01/01/2025;09/2023;982,635234;121482,28;119372768,63
Tesouro Selic;01/09/2024;11/2023;14126,598737;289863,86;4094790438,57
Tesouro Selic;01/03/2025;11/2023;14133,658342;868398,67;12273650106,42
Tesouro Selic;01/03/2026;11/2023;14118,340444;733685,33;10358419267,70
Tesouro IPCA+ com Juros Semestrais;15/05/2045;04/2024;4249,698207;30025,27;127598336,08
Tesouro IPCA+ com Juros Semestrais;15/05/2045;05/2023;4001,151488;31094,46;124413644,89
Tesouro IPCA+ com Juros Semestrais;15/08/2030;05/2023;4657,521592;381053,91;1774766813,54
Tesouro IPCA+ com Juros Semestrais;15/05/2035;06/2023;4327,106976;365528,79;1581682177,13
Tesouro IPCA+;15/05/2035;06/2023;2236,437615;6090630,82;13621315864,92
Tesouro IPCA+ com Juros Semestrais;15/08/2026;06/2023;4331,901203;406572,57;1761232205,08
Tesouro Prefixado com Juros Semestrais;01/01/2027;06/2023;1012,682611;218066,74;220832395,63
Tesouro IPCA+;15/05/2045;06/2023;1372,225827;4530106,74;6216329467,69
Tesouro IPCA+ com Juros Semestrais;15/08/2030;07/2023;4693,452923;373482,47;1752922390,51
Tesouro IPCA+ com Juros Semestrais;15/08/2040;07/2023;4681,502914;312278,12;1461930928,75
Tesouro IGPM+ com Juros Semestrais;01/01/2031;07/2023;6991,385754;6776,31;47375797,19
Tesouro IPCA+ com Juros Semestrais;15/08/2024;07/2023;4227,795185;24744,42;104614339,73
Tesouro IPCA+ com Juros Semestrais;15/08/2050;07/2023;4676,550333;291331,78;1362427732,77
Tesouro IPCA+;15/08/2024;07/2023;3913,085130;2872123,27;11238862859,36
Tesouro Selic;01/03/2027;08/2023;13640,913811;763525,32;10415183082,63
Tesouro Prefixado;01/07/2024;08/2023;926,413254;2475236,92;2293092289,47
Tesouro IPCA+ com Juros Semestrais;15/08/2032;08/2023;4200,245516;373961,99;1570732171,65
Tesouro Prefixado com Juros Semestrais;01/01/2033;08/2023;893,399193;1426675,33;1274590588,49
Tesouro Prefixado;01/01/2029;08/2023;538,275415;5141694,44;2767647708,49
Tesouro Selic;01/03/2029;08/2023;13610,022236;608479,89;8281424833,05
Tesouro IPCA+ com Juros Semestrais;15/05/2035;11/2023;4343,227294;354246,04;1538571069,71
Tesouro IPCA+;15/05/2035;11/2023;2305,821609;6089444,88;14041173591,11
Tesouro Prefixado com Juros Semestrais;01/01/2031;11/2023;1102,954254;1043827,23;1151293683,76
Tesouro IPCA+;15/08/2026;11/2023;3703,002920;3659240,25;13550177330,73
Tesouro Prefixado;01/01/2026;11/2023;837,159910;4947300,98;4141682043,15
Tesouro Selic;01/03/2027;11/2023;14046,140789;703758,95;9885097293,21
Tesouro Prefixado;01/07/2024;11/2023;947,603421;2367189,44;2243156811,49
Tesouro IPCA+ com Juros Semestrais;15/05/2045;01/2024;4130,366425;30661,35;126642610,58
Tesouro IPCA+ com Juros Semestrais;15/08/2030;01/2024;4755,177040;350518,12;1666775716,32
Tesouro IPCA+ com Juros Semestrais;15/08/2040;01/2024;4741,410102;334957,31;1588169973,37
Tesouro IPCA+ com Juros Semestrais;15/08/2024;01/2024;4311,958199;23045,21;99369982,20
Tesouro IGPM+ com Juros Semestrais;01/01/2031;01/2024;7102,943543;6668,62;47366831,36
Tesouro IPCA+ com Juros Semestrais;15/08/2050;01/2024;4768,306953;280910,05;1339465344,58
Tesouro IPCA+;15/08/2024;01/2024;4089,235052;2648482,01;10830265469,88
Tesouro IPCA+ com Juros Semestrais;15/08/2030;04/2024;4741,690348;339449,49;1609564370,36
Tesouro IPCA+ com Juros Semestrais;15/08/2040;04/2024;4712,192821;357504,80;1684631552,03
Tesouro IGPM+ com Juros Semestrais;01/01/2031;04/2024;7202,116490;6578,71;47380635,77
Tesouro IPCA+ com Juros Semestrais;15/08/2024;04/2024;4309,319629;21624,21;93185632,61
Tesouro IPCA+ com Juros Semestrais;15/08/2050;04/2024;4766,917458;275279,11;1312232795,28
Tesouro IPCA+;15/08/2024;04/2024;4197,796958;2484132,96;10427885782,75
Tesouro IPCA+ com Juros Semestrais;15/08/2040;05/2023;4650,045870;297849,31;1385012953,84
Tesouro IGPM+ com Juros Semestrais;01/01/2031;05/2023;7438,229063;6781,35;50441234,65
Tesouro IPCA+ com Juros Semestrais;15/08/2050;05/2023;4632,861423;294474,37;1364258948,83
Tesouro IPCA+ com Juros Semestrais;15/08/2024;05/2023;4181,176902;25331,37;105914939,14
Tesouro IPCA+;15/08/2024;05/2023;3876,240258;2960777,76;11476685948,30
Tesouro Prefixado com Juros Semestrais;01/01/2029;06/2023;1092,758779;545150,48;595717972,89
Tesouro Prefixado;01/01/2025;06/2023;864,658753;5196520,29;4493216753,89
Tesouro Selic;01/09/2024;06/2023;13419,036346;327522,74;4395039552,20
Tesouro IPCA+;15/05/2029;08/2023;3019,607801;564468,29;1704472851,90
Tesouro RendA+;15/12/2049;08/2023;1690,560259;242670,75;410249525,97
Tesouro RendA+;15/12/2054;08/2023;1250,976068;164763,52;206115220,39
Tesouro RendA+;15/12/2059;08/2023;933,955362;147655,07;137903244,35
Tesouro RendA+;15/12/2064;08/2023;702,227693;176122,35;123677991,52
Tesouro RendA+;15/12/2069;08/2023;525,956588;95500,96;50229359,07
Tesouro RendA+;15/12/2074;08/2023;389,208026;78875,66;30699039,92
Tesouro RendA+;15/12/2079;08/2023;300,859591;57165,54;17198800,98
Tesouro RendA+;15/12/2084;08/2023;221,394569;574667,99;127228371,96
Tesouro Educa+;15/12/2030;08/2023;3279,276016;3605,76;11824282,28
Tesouro Educa+;15/12/2031;08/2023;3121,912155;577,65;1803372,55
Tesouro Educa+;15/12/2032;08/2023;2969,339582;611,17;1814771,27
Tesouro Educa+;15/12/2033;08/2023;2821,522510;908,33;2562873,54
Tesouro Educa+;15/12/2034;08/2023;2678,027526;640,40;1715008,82
Tesouro Educa+;15/12/2035;08/2023;2534,547671;392,05;993669,41
Tesouro Educa+;15/12/2036;08/2023;2391,517854;352,38;842723,06
Tesouro Educa+;15/12/2037;08/2023;2273,652906;346,08;786865,79
Tesouro Educa+;15/12/2038;08/2023;2159,547613;313,90;677881,99
Tesouro Educa+;15/12/2039;08/2023;2045,426007;1253,47;2563880,13
Tesouro Educa+;15/12/2040;08/2023;1930,305330;592,20;1143126,81
Tesouro Educa+;15/12/2041;08/2023;1824,393343;489,22;892529,71
Tesouro Educa+;15/12/2042;08/2023;1735,785491;571,14;991376,52
Tesouro Educa+;15/12/2043;08/2023;1649,071866;607,16;1001250,47
Tesouro Educa+;15/12/2044;08/2023;1539,844352;796,32;1226208,85
Tesouro Educa+;15/12/2045;08/2023;1453,677108;1659,32;2412115,49
Tesouro IPCA+ com Juros Semestrais;15/05/2045;10/2023;4136,077706;30798,38;127384492,89
Tesouro IPCA+ com Juros Semestrais;15/08/2032;11/2023;4296,421925;400946,33;1722634602,96
Tesouro Prefixado com Juros Semestrais;01/01/2033;11/2023;923,609532;1559900,28;1440738767,57
Tesouro Prefixado;01/01/2029;11/2023;556,657668;5549851,09;3089367165,50
Tesouro Selic;01/03/2029;11/2023;14016,127638;750376,93;10517378827,49
Tesouro IPCA+;15/05/2029;11/2023;3088,030840;709416,53;2190700123,04
Tesouro RendA+;15/12/2049;11/2023;1737,268225;283585,76;492664529,91
Tesouro RendA+;15/12/2054;11/2023;1289,615645;201135,04;259386894,34
Tesouro RendA+;15/12/2059;11/2023;962,090048;181557,29;174674461,85
Tesouro RendA+;15/12/2064;11/2023;723,341497;225561,33;163157870,10
Tesouro IPCA+ com Juros Semestrais;15/05/2055;12/2023;4798,697860;563788,43;2705450332,53
Tesouro IPCA+ com Juros Semestrais;15/08/2026;12/2023;4375,782160;382487,23;1673680797,46
Tesouro Prefixado com Juros Semestrais;01/01/2027;12/2023;1017,944311;207171,66;210889212,69
Tesouro IPCA+;15/05/2045;12/2023;1414,610938;5110716,22;7229675065,82
Tesouro Prefixado com Juros Semestrais;01/01/2025;04/2024;1007,675903;113676,89;114549462,78
Tesouro Selic;01/03/2025;06/2023;13431,366970;983550,57;13210428639,22
Tesouro Selic;01/03/2026;06/2023;13409,553620;535570,62;7181762946,18
Tesouro IPCA+ com Juros Semestrais;15/05/2055;09/2023;4828,008618;551960,76;2664871306,07
Tesouro IPCA+ com Juros Semestrais;15/08/2026;09/2023;4282,637347;396013,39;1695981733,92
Tesouro Prefixado com Juros Semestrais;01/01/2027;09/2023;990,864060;212172,94;210234540,75
Tesouro IPCA+ com Juros Semestrais;15/08/2030;10/2023;4650,066729;360284,67;1675347756,93
Tesouro IPCA+ com Juros Semestrais;15/08/2040;10/2023;4635,058500;322721,87;1495834746,67
Tesouro IPCA+ com Juros Semestrais;15/08/2024;10/2023;4198,275488;23859,00;100166654,86
Tesouro IGPM+ com Juros Semestrais;01/01/2031;10/2023;7194,303003;6764,95;48669100,10
Tesouro IPCA+ com Juros Semestrais;15/08/2050;10/2023;4644,930414;285811,09;1327572624,59
Tesouro IPCA+;15/08/2024;10/2023;3991,011783;2751343,75;10980645325,33
Tesouro RendA+;15/12/2069;11/2023;541,726414;128356,32;69534008,94
Tesouro RendA+;15/12/2074;11/2023;402,041074;106334,35;42750776,27
Tesouro RendA+;15/12/2079;11/2023;309,157453;83509,18;25817485,39
Tesouro RendA+;15/12/2084;11/2023;227,774771;801812,63;182632688,18
Tesouro Educa+;15/12/2030;11/2023;3277,131780;15227,35;49902032,61
Tesouro Educa+;15/12/2031;11/2023;3118,417129;2511,15;7830813,17
Tesouro Educa+;15/12/2032;11/2023;2969,055316;1631,26;4843301,17
Tesouro Educa+;15/12/2033;11/2023;2811,728627;2588,37;7277794,02
Tesouro Educa+;15/12/2034;11/2023;2655,502881;2290,45;6082296,57
Tesouro Educa+;15/12/2035;11/2023;2500,500970;1923,61;4809988,67
Tesouro Educa+;15/12/2036;11/2023;2365,384592;1552,96;3673347,65
Tesouro Educa+;15/12/2037;11/2023;2239,558750;1507,88;3376985,84
Tesouro Educa+;15/12/2038;11/2023;2103,800118;1734,55;3649146,49
Tesouro Educa+;15/12/2039;11/2023;2013,297176;3426,35;6898260,77
Tesouro Educa+;15/12/2040;11/2023;1897,302203;1672,82;3173845,07
Tesouro Educa+;15/12/2041;11/2023;1792,148953;1412,89;2532109,33
Tesouro Educa+;15/12/2042;11/2023;1697,201481;1507,75;2558955,53
Tesouro Educa+;15/12/2043;11/2023;1604,616184;1510,12;2423162,99
Tesouro Educa+;15/12/2044;11/2023;1498,675647;3231,44;4842880,43
Tesouro Educa+;15/12/2045;11/2023;1419,740484;4688,79;6656864,98
Tesouro Prefixado com Juros Semestrais;01/01/2029;12/2023;1090,599550;511122,68;557430164,80
Tesouro Prefixado;01/01/2025;12/2023;907,625808;4812497,66;4367947077,15
Tesouro Selic;01/09/2024;12/2023;14261,256318;284268,53;4054026369,47
Tesouro IPCA+ com Juros Semestrais;15/05/2035;03/2024;4513,647740;387335,74;1748297087,47
Tesouro IPCA+;15/05/2035;03/2024;2395,241273;6173035,80;14785910127,86
Tesouro IPCA+ com Juros Semestrais;15/05/2055;04/2024;4938,388985;592133,69;2924186492,34
Tesouro IPCA+ com Juros Semestrais;15/08/2026;04/2024;4402,134731;369448,89;1626363789,99
Tesouro Prefixado com Juros Semestrais;01/01/2027;04/2024;1003,500249;199857,25;200556800,13
Tesouro IPCA+;15/05/2045;04/2024;1444,401864;5958785,45;8606880811,15
Tesouro Prefixado com Juros Semestrais;01/01/2031;06/2023;1113,962936;1107418,36;1233623007,68
Tesouro IPCA+;15/08/2026;06/2023;3602,520569;3880100,87;13978143193,96
Tesouro Prefixado;01/01/2026;06/2023;811,370819;4481120,15;3635850126,14
Tesouro Selic;01/03/2027;06/2023;13339,279631;813655,49;10853578104,40
Tesouro Prefixado;01/07/2024;06/2023;911,431878;2566142,36;2338863950,39
Tesouro Prefixado com Juros Semestrais;01/01/2025;07/2023;960,526817;123803,91;118916975,60
Tesouro IPCA+;15/05/2045;09/2023;1388,255622;4876398,39;6769687480,02
Tesouro Prefixado com Juros Semestrais;01/01/2029;09/2023;1067,178186;528088,02;563564015,23
Tesouro Selic;01/03/2025;12/2023;14267,217604;849835,96;12124794569,02
Tesouro Selic;01/03/2026;12/2023;14252,780490;767314,66;10936367415,73
Tesouro Prefixado com Juros Semestrais;01/01/2025;01/2024;976,358865;116834,32;114072224,06
Tesouro IPCA+ com Juros Semestrais;15/05/2045;02/2024;4174,357625;30583,60;127666883,85
Tesouro Prefixado com Juros Semestrais;01/01/2029;04/2024;1071,126537;490299,38;525172676,99
Tesouro Prefixado;01/01/2025;04/2024;936,548011;4556309,55;4267202646,55
Tesouro Selic;01/09/2024;04/2024;14766,292492;255171,12;3767931393,43
Tesouro Prefixado;01/10/2003;04/2003;903,469384;13431,20;12134677,98
Tesouro Prefixado;07/01/2004;04/2003;859,865487;10050,80;8642336,03
Tesouro Prefixado;01/07/2004;04/2003;764,474051;2149,60;1643313,42
Tesouro IGPM+ com Juros Semestrais;01/04/2008;04/2003;1350,393590;2855,00;3855373,70
Tesouro IGPM+ com Juros Semestrais;01/07/2005;04/2003;1478,398707;2837,60;4195104,17
Tesouro IGPM+ com Juros Semestrais;01/03/2011;04/2003;1249,203514;2976,40;3718129,33
Tesouro IGPM+ com Juros Semestrais;01/12/2005;04/2003;1483,213614;15312,40;22711560,14
Tesouro Prefixado;01/10/2004;04/2003;871,812276;315,20;274795,22
Tesouro IGPM+ com Juros Semestrais;01/07/2017;04/2003;1124,986239;644,40;724941,13
Tesouro IGPM+ com Juros Semestrais;01/01/2031;04/2003;1841,027338;6813,80;12544392,07
Tesouro IGPM+ com Juros Semestrais;01/04/2021;04/2003;1039,156595;2372,20;2465087,27
Tesouro Selic;21/01/2004;04/2003;1609,238843;6667,00;10728795,36
Tesouro Selic;18/01/2006;04/2003;1552,834040;1253,00;1945701,05
Tesouro Selic;16/02/2005;04/2003;1584,635089;4820,00;7637941,12
Tesouro Selic;17/01/2007;04/2003;1526,040877;3698,80;5644519,99
Tesouro Prefixado;02/04/2003;03/2003;998,350609;24670,20;24629509,20
Tesouro Prefixado;01/10/2003;03/2003;883,225706;5794,40;5117763,02
Tesouro Prefixado;07/01/2004;03/2003;863,942876;2657,00;2295496,22
Tesouro Prefixado;01/10/2004;03/2003;865,229726;315,20;272720,40
Tesouro IGPM+ com Juros Semestrais;01/04/2008;03/2003;1374,535271;2691,00;3698874,41
Tesouro IGPM+ com Juros Semestrais;01/07/2005;03/2003;1453,208848;2821,00;4099502,16
Tesouro IGPM+ com Juros Semestrais;01/03/2011;03/2003;1227,977706;2941,60;3612219,22
Tesouro IGPM+ com Juros Semestrais;01/12/2005;03/2003;1464,778396;12336,20;18069799,24
Tesouro Selic;21/01/2004;03/2003;1576,979683;6044,80;9532526,79
Tesouro Selic;18/01/2006;03/2003;1519,036570;1059,80;1609874,95
Tesouro Selic;16/02/2005;03/2003;1552,337135;3865,20;6000093,49
Tesouro IGPM+ com Juros Semestrais;01/07/2017;03/2003;1105,919031;615,40;680582,57
Tesouro IGPM+ com Juros Semestrais;01/01/2031;03/2003;1807,527047;6356,40;11489364,91
Tesouro IGPM+ com Juros Semestrais;01/04/2021;03/2003;1067,021202;2161,20;2306046,22
Tesouro Selic;17/01/2007;03/2003;1494,244475;2549,80;3810024,56
Tesouro IPCA+ com Juros Semestrais;15/05/2045;04/2013;2265,614781;76871,55;174161319,88
Tesouro IPCA+ com Juros Semestrais;15/05/2013;04/2013;2340,425765;10295,16;24095057,71
Tesouro Prefixado;01/01/2015;05/2013;844,706196;649257,76;548432052,45
Tesouro Prefixado;01/01/2016;05/2013;796,210817;581180,27;462742017,44
Tesouro Selic;07/03/2014;04/2013;5571,668245;16926,49;94308786,82
Tesouro Prefixado;01/01/2014;04/2013;926,356628;368496,51;341359184,36
Tesouro Selic;07/03/2015;04/2013;5570,388900;57182,29;318527593,48
Tesouro Prefixado com Juros Semestrais;01/01/2014;04/2013;1012,304293;114998,17;116413141,17
Tesouro Prefixado com Juros Semestrais;01/01/2017;04/2013;954,649636;318969,20;304503830,65
Tesouro Prefixado com Juros Semestrais;01/01/2021;04/2013;951,793450;247211,68;235294457,89
Tesouro Prefixado com Juros Semestrais;01/01/2023;04/2013;1052,192951;188802,39;198656543,82
Tesouro IGPM+ com Juros Semestrais;01/07/2017;04/2013;2619,445962;7454,78;19527393,37
Tesouro IPCA+ com Juros Semestrais;15/05/2015;04/2013;2328,096149;314641,85;732516479,39
Tesouro IPCA+ com Juros Semestrais;15/05/2017;04/2013;2356,345919;87245,54;205580672,10
Tesouro IGPM+ com Juros Semestrais;01/01/2031;04/2013;3649,650868;11142,00;40664409,96
Tesouro IGPM+ com Juros Semestrais;01/04/2021;04/2013;2415,240224;7457,33;18011243,38
Tesouro IPCA+ com Juros Semestrais;15/08/2024;04/2013;2242,079862;64471,05;144549242,90
Tesouro IPCA+ com Juros Semestrais;15/08/2050;04/2013;2998,099698;42060,97;126102981,43
Tesouro Prefixado;01/01/2017;04/2013;724,557324;135972,87;98520138,85
Tesouro IPCA+;15/05/2015;04/2013;2018,827519;981303,65;1981082813,60
Tesouro IPCA+;15/08/2024;04/2013;1231,034643;857229,20;1055278841,98
Tesouro IPCA+ com Juros Semestrais;15/05/2035;04/2013;2622,119697;98031,70;257050851,53
Tesouro IPCA+ com Juros Semestrais;15/08/2020;04/2013;2483,093859;229118,66;568923137,63
Tesouro IPCA+;15/05/2035;04/2013;802,574698;1093130,94;877319234,19
Tesouro IPCA+;15/05/2019;04/2013;1856,433343;62507,64;116041267,11
Tesouro Selic;07/03/2014;05/2013;5604,902585;16666,57;93414501,27
Tesouro Prefixado;01/01/2014;05/2013;935,046162;363606,53;339988890,25
Tesouro Selic;07/03/2015;05/2013;5603,679050;56303,71;315507920,14
Tesouro Prefixado com Juros Semestrais;01/01/2014;05/2013;1022,712554;113945,09;116533074,05
Tesouro Prefixado com Juros Semestrais;01/01/2017;05/2013;964,269328;316121,48;304826247,07
Tesouro Prefixado com Juros Semestrais;01/01/2021;05/2013;960,600339;243903,84;234294111,48
Tesouro Prefixado com Juros Semestrais;01/01/2023;05/2013;1059,680592;200449,16;212412084,46
Tesouro IPCA+ com Juros Semestrais;15/05/2035;05/2013;2582,321370;99150,61;256038739,05
Tesouro IPCA+;15/05/2035;05/2013;810,675549;1100710,62;892319185,64
Tesouro IPCA+ com Juros Semestrais;15/08/2020;05/2013;2507,283765;232428,73;582764781,33
Tesouro Selic;07/03/2017;03/2013;5541,538240;63780,96;353444628,80
Tesouro Prefixado;01/01/2015;03/2013;830,041772;666489,84;553214407,98
Tesouro Prefixado;01/01/2016;03/2013;784,440470;562751,55;441445090,55
